id,"name","department","alias","symptom","bodypart","prone_group","related_ill","definition","etiology","clinical_feature",search_index
2769,"盆腔炎症性不孕症","妇科","no","腹膜炎,闭经,水肿,腹痛,高热,低热,充血,白带增多,双侧下腹坠痛,寒战","女性盆骨","暂无","腹水,结核性腹膜炎,腹膜炎,闭经,月经不调,不孕症,痛经,淋病,盆腔炎","盆腔炎性不孕是指妇女盆腔急、慢性炎症所致之夫妇同居3年以上不能受孕而言，属祖国医学“薇瘕痛经”、“带下病”、“月经不调”等范畴。由肝失条达，肝气郁结，或外邪侵袭而引起胞宫瘀血阻滞而不能受孕。",NULL,NULL,0
2770,"阴道横隔","妇科","no","性交困难,阴道闭锁","女性盆骨","暂无","软产道异常性难,性交疼痛,处女膜闭锁,阴道斜隔,阴道横隔,不孕症","在胚胎发育过程中，若发生故障，可形成阴道横隔。横隔发生在阴道较高段，而且部分闭锁，可不影响性生活，并可以受孕，但在分娩时可影响胎儿娩出，宜在分娩时做横隔切开术；横隔发生在阴道较低段，可影响性生活，如完全闭锁时，其症状与处女膜闭锁大同小异。患者应及时做阴道横",NULL,NULL,74
2771,"宫颈癌前病变","妇科、肿瘤科","no","宫颈糜烂,阴道分泌物增多,阴道不规则出血,脓血性白带,白带增多,尿频伴尿急和尿","女性盆骨","暂无","慢性宫颈炎,宫颈癌,宫颈糜烂,宫颈炎","宫颈癌前病变是指癌症发生前该部位发生的病变，而由此引发癌症的病变。宫颈癌前病变即宫颈重度上皮内瘤样病变。宫颈癌的发生和发展有一个渐进的演变过程，时间可以从数年到数十年，一般认为这个演变过程经过这样几个阶段：轻度、中度和重度上皮内瘤样病变、早期浸",NULL,NULL,315
2772,"青少年及小儿子宫颈癌","妇科、肿瘤科","no","阴道出血,尿频,阴道不规则出血,白带,肾盂积水,癌性输尿管狭窄,尿痛,胀感,剧痛,结节","女性盆骨","暂无","宫颈息肉,宫颈癌","青少年及小儿子宫颈肿瘤一般良性多于恶性。所发生的子宫颈癌均为腺癌，宫颈鳞状上皮癌较罕见。子宫颈非典型增生转变成原位癌，在20岁以前也有所见。",NULL,NULL,0
2773,"宫颈癌","妇科、肿瘤科","no","便秘,血尿,阴道出血,尿频,低热,阴道分泌物增多,阴道持续流血不,脓血性白带,鳞状细胞化生,白带增多","女性盆骨","暂无","宫颈原位癌,宫颈浸润癌,宫颈复发癌","颈癌是最常见的妇科恶性肿瘤。原位癌高发年龄为30～35岁，浸润癌为45～55岁，近年来其发病有年轻化的趋势。近几十年宫颈细胞学筛查的普遍应用，使宫颈癌和癌前病变得以早期发现和治疗，宫颈癌的发病率和死亡率已有明显下降。",NULL,NULL,4431
2774,"滴虫阴道炎","妇科","no","性交疼痛,阴道脓性分泌物,外阴烧灼刺激感,白带增多","女性盆骨","暂无","婴幼儿阴道炎,老年性阴道炎,细菌性阴道炎,霉菌性阴道炎,过敏性阴道炎,蛲虫性阴道炎,滴虫性阴道炎,阴道炎,非特异性阴道炎","滴虫性阴道炎是由毛滴虫引起，寄生人体的毛滴虫有阴道毛滴虫、人毛滴虫和口腔毛滴虫，分别寄生于泌尿生殖系统、肠道和口腔，与皮肤病有关的是阴道毛滴虫，引起滴虫性阴道炎。是一种主要通过性交传播的寄生虫疾病，具有传染性。",NULL,NULL,220
2775,"多胎妊娠","产科","双胞胎","子痫,子宫呈葫芦状,纸样胎儿,妊娠期的生理变,怀孕时子宫异常,羊水过多,胎儿宫内窒息,呼吸困难,下肢水肿","女性盆骨","暂无","葡萄胎,妊高征,贫血","多胎妊娠系指一次妊娠宫腔内同时有两个或者两个以上的胎儿，但是不包括输卵管多胎妊娠或子宫输卵管复合妊娠。人类的多胎妊娠中以双胎最多见，三胎少见，四胎及四胎以上罕见。多胎妊娠虽然是生理现象，但是多胎妊娠并发症与死亡率均高于",NULL,NULL,119
2776,"流产","妇产科","小产","阴道出血,下腹坠痛,凝血功能障碍,剧烈疼痛,尿妊娠试验阳性,难免流产或不可,稽留流产,不全流产,孕妇小腹痛,盆腔下垂感","女性盆骨","暂无","持续性枕后位难,胎膜早破,胎死宫内,慢性肾炎,阴道恶性肿瘤,流产,绒毛膜癌,腹痛,单纯疱疹,自然流产","流产为妇科常见疾病，如处理不当或处理不及时，可能遗留生殖器官炎症，或因大出血而危害孕妇健康，甚至威胁生命;此外，流产易与妇科某些疾病混淆。妊娠于20周前终止，胎儿体重少于500克，称为流产1966年世界卫生组织。流产发生于孕12周前",NULL,NULL,1985
2777,"原发性阴道恶性淋巴瘤","妇科","原发性阴道淋巴肉瘤","阴道出血,尿频,性交困难,下腹疼痛","女性盆骨","暂无","发烧,细菌性阴道炎,子宫内膜间质肉,外阴横纹肌肉瘤,宫颈癌,阴道炎","恶性淋巴瘤曾被称为网状细胞肉瘤、淋巴肉瘤等。女性生殖道恶性淋巴瘤常见的部位依次为卵巢、子宫、输卵管、阴道和外阴。阴道恶性淋巴瘤少见，通常是作为全身疾病的一部分。",NULL,NULL,0
2778,"外阴神经鞘瘤","妇科、肿瘤科","外阴施万细胞瘤","外阴压痛,结节","女性盆骨","暂无","神经纤维瘤,外阴脂肪肉瘤,外阴痛,外阴纤维肉瘤,外阴横纹肌肉瘤,外阴脂肪瘤,外阴平滑肌肉瘤,外阴平滑肌瘤,神经鞘瘤","外阴神经鞘瘤多数认为是由周围神经的雪旺鞘所形成的肿瘤，可以原发，也可因外伤或其他刺激所引起，多与神经纤维瘤伴发。发生于外阴部的神经鞘瘤常常为圆形，生长缓慢，有阵发性疼痛的特点。",NULL,NULL,0
2779,"带下病","妇科","女性生殖系统炎症","脓血性白带,绝经后白带增多,白带增多","女性盆骨","暂无","产后劳伤,功能失调性子宫,宫颈糜烂,阴道炎,宫颈炎","带下指阴道壁及宫颈等组织分泌的一种黏稠液体。在发育成熟期或经期前后、妊娠期带下均可增多，带下色白无臭味，这是生理现象。当阴道、宫颈或内生殖器发生病变时，带下量明显增多，并且色、质和气味异常，伴全身或局部症状者，称为“带下病”。",NULL,NULL,208
2780,"外阴丹毒","皮肤科","外阴淋巴管急性炎症","外阴瘙痒,紧张,高热,丹毒样外观,腹股沟淋巴结肿,恶心,畏寒,水泡,结节,乏力","女性盆骨","暂无","败血症,接触性皮炎,毛囊炎,外阴瘙痒,外阴结核,外阴黑色素瘤,外阴疖病,外阴阿米巴病","外阴丹毒由A族B型溶血性链球菌、偶由C型或G型链球菌引起的外阴皮肤黏膜中表浅淋巴管网的急、慢性炎症。外阴皮肤黏膜受损，细菌侵入诱发外阴丹毒;也可由血行感染引发该病。因此丹毒发病的严重程度与患者的易感性及免疫力相关。发病后病灶局部皮色鲜红，与周围健康组织界限",NULL,NULL,1
2781,"卵巢无性细胞瘤","妇科","生殖细胞瘤","闭经,腹痛,腹胀,无月经来潮,男性化,盆腔包块","女性盆骨","暂无","卵巢卵黄囊瘤,两性畸形,腹痛,腹胀,闭经,卵巢未成熟畸胎,原发性卵巢绒癌","卵巢无性细胞瘤是反映原始生殖细胞的恶性肿瘤。病理形态及组织来源与睾丸精原细胞瘤很相似，故这两种肿瘤有同一名称，即生殖细胞瘤。二者被称为同系物。",NULL,NULL,0
2782,"外阴软纤维瘤","妇科","外阴皮垂","湿疣,外阴损伤,息肉,溃疡","女性盆骨","暂无","皮肤黏液瘤,神经纤维瘤,外阴乳头状瘤,外阴软纤维瘤,尖锐湿疣","外阴软纤维瘤是一种以纤维血管为核心、角化的鳞状上皮所覆盖的良性息肉肿块。常常较小且软，是一种有蒂的良性肿瘤。多生长于大阴唇等皮肤部分，为芝麻粒或米粒大小、淡褐色或深褐色，一般为多发。",NULL,NULL,0
2783,"霉菌性外阴炎","妇科","念珠菌外阴炎","性交疼痛,瘙痒,丘疹,霉菌感染,发炎","女性盆骨","暂无","结核性阴道炎,细菌性阴道炎,湿疹,性交疼痛,阴道嗜血杆菌性,滴虫性阴道炎,外阴炎,非特异性阴道炎","在机体抵抗力减弱或微生物丛间的拮抗作用失去平衡时，本菌即引起念珠菌病。妊娠、糖尿病、外阴损伤或浸渍，口服避孕药及抗生素等免疫抑制药时都易促使念珠菌外阴、阴道炎发生。在妊娠期细胞间的免疫力或糖代谢改变，或阴道上皮糖储存丰富，有利于外阴、阴道炎的发生。糖尿病患",NULL,NULL,0
2784,"外阴溃疡","妇科、皮肤科","外阴溃疡病","红晕,低热,充血,白带,腹股沟淋巴结肿,剧痛,结节,乏力","女性盆骨","暂无","疣,外阴溃疡,婴幼儿外阴阴道,水肿,潜伏梅毒,急性蜂窝组织炎,蛲虫病,小儿白塞病,白塞病,肠白塞病","外阴溃疡是发生在女性外阴的一种急性皮肤疾患，多见于大、小阴唇，表现为外阴部有1个或多个溃疡，伴发热、疼痛。往往继发于外阴阴道的炎症性、恶性疾病，有时也可以是全身疾病在外阴和阴道的反映。",NULL,NULL,204
2785,"阴道恶性苗勒管混合瘤","妇科","阴道恶性米勒管混合瘤","阴道出血,子宫内膜异位,阴道分泌物增多,息肉","女性盆骨","暂无","尿路感染","恶性苗勒管混合瘤在文献中名称较多，颇为混淆，按国际肿瘤学分类包括癌肉瘤、腺肉瘤、恶性中胚叶混合瘤和恶性混合性间叶肉瘤。",NULL,NULL,0
2786,"外阴腺鳞癌","妇科、肿瘤科","假腺鳞癌","瘙痒,溃疡,反复出血","女性盆骨","暂无","外阴溃疡,外阴湿疹,外阴转移性癌,外阴皮肤脂溢性,外阴汗腺腺癌,外阴天疱疮","外阴腺鳞癌有人称之为假腺鳞癌，为双向分化的上皮性癌，电镜检查可见到鳞形细胞癌和腺癌成分及中间形成分，其预后似比一般鳞癌差。",NULL,NULL,0
2787,"胎漏","中医科","胞漏","腹痛,自发性流产,阴道不规则出血,稽留流产","女性盆骨","暂无","胎死宫内,腹痛,胎毒,习惯性流产,胎肥,胎热,无排卵型功能失,崩漏,功能失调性子宫","胎漏是指妊娠之后，阴道不时少量出血，点滴不止，或时有时无而不伴有小腹疼痛者而言。胎漏是妊娠期间最常见的出血疾患之一，也是妊娠出血疾病中最早出现的病证，若下血不止，常可导致胎动不安、胎死母腹，堕胎，小产等病证，亦可引起胎儿畸形的发生。《本草纲目》说：&quo",NULL,NULL,132
2788,"外阴汗管瘤","肿瘤科","外阴管状汗腺瘤","瘙痒,丘疹,外阴皮肤肿胀,胀感,结节","女性盆骨","暂无","外阴汗腺腺癌,鲍温样丘疹病,外阴结核,阴部鲍恩样丘疹,外阴表皮内瘤变,皮脂腺癌","外阴汗管瘤是一种向表皮内小汗腺导管分化的良性肿瘤。有相当一部分病人有遗传因素家族史，表明部分发病与遗传因素有关。",NULL,NULL,0
2789,"外阴乳头状瘤","妇科","外阴绒毛状瘤","外阴溃疡,瘙痒,耻区肿块","女性盆骨","暂无","外阴溃疡,鳞状细胞癌,外阴癌,软产道异常性难,外阴软纤维瘤,尖锐湿疣","外阴乳头状瘤为上皮来源的肿瘤。病变多发生在大阴唇，也可见于阴阜、阴蒂和肛门周围。外阴乳头状瘤分为两类，即乳头状瘤与疣状乳头状瘤。此外还有一种以上皮增生为主的纤维乳头状瘤，可视为外阴乳头状瘤的一种亚型。外阴纤维乳头状瘤介于外阴乳头状瘤与软纤维瘤之间，即构成肿",NULL,NULL,0
2790,"痛经","妇科","no","腹痛,头晕,下腹坠痛,紧张,肛门坠胀,下腹痛,腰酸,恶心,乳房胀痛,气滞血瘀","女性盆骨","暂无","发烧,结核性宫颈炎,慢性输卵管卵巢,阴道恶性肿瘤,子宫腺肌病,子宫破裂,血吸虫病,腹痛,原发性痛经,直肠子宫内膜异","痛经，系指经期前后或行经期间，出现下腹部痉挛性疼痛、坠胀，并伴有腰酸或其他全身不适，严重影响日常生活者。分原发性和继发性两种。经过详细妇科临床检查未能发现盆腔器官有明显异常者，称原发性痛经，也称功能性痛经，占痛经90%以上;继发",NULL,NULL,3504
2791,"阴道腺病","妇科","no","性交疼痛,白带增多,白带,息肉,溃疡","女性盆骨","暂无","囊肿,阴道腺癌,阴道恶性苗勒管,性交疼痛,阴道鳞状上皮癌,阴道转移性肿瘤,阴道横纹肌肉瘤,青少年及小儿阴,子宫内膜异位症,阴道黑色素瘤","阴道腺病是指阴道壁或宫颈阴道部表面或表皮黏膜下结缔组织内出现腺体组织或增生的腺组织结构。正常的阴道壁和宫颈鳞状上皮覆盖部一般无腺体组织存在，阴道壁出现腺组织被认为是胚胎时期副中肾管残余。病灶腺上皮可转化为正常鳞状上皮，也可",NULL,NULL,8
2792,"附件炎","妇科","no","腹痛,膀胱刺激症,高热,低热,白带增多,下腹疼痛,食欲不振,女性小腹疼痛,周身不适,寒战","女性盆骨","暂无","腹膜后淋巴结炎,慢性输卵管卵巢,腹痛,慢性子宫内膜炎,盆腔淤血综合征,尿路感染,失眠,头痛,卵巢癌,子宫肌瘤","女性内生殖器官中，输卵管、卵巢被称为子宫附件。附件炎是指输卵管和卵巢的炎症，但输卵管、卵巢炎常常合并有宫旁结缔组织炎、盆腔腹膜炎，且在诊断时也不易区分，这样，盆腔腹膜炎，宫旁结缔组织炎，就也被划入附件炎范围了。在盆腔器官炎症中，以输卵管炎最常见，由于解剖部",NULL,NULL,1041
2793,"子宫脱垂","妇科","no","月经量多,腰骶部酸痛,宫颈水肿,宫颈肥大,白带增多,下腹坠胀,无尿,排尿障碍,腰酸,溃疡","女性盆骨","暂无","咳嗽,膀胱外翻,尿失禁,软产道异常性难,麦格综合征,绝经期盆腔脏器,子宫发育异常,围绝经期综合征","子宫从正常位置沿阴道下降，宫颈外口达坐骨棘水平以下，甚至子宫全部脱出于阴道口以外，称为子宫脱垂。子宫脱垂常合并有阴道前壁和后壁膨出。历史考证本病早在隋代巢元方编著的《诸病源候论》妇人杂病篇内就专门列有“阴挺出下脱候”及有关论述。《妇人大全良方》曰：“妇人阴",NULL,NULL,1066
2794,"慢性宫颈炎","妇科","宫颈糜烂","尿频,瘙痒,宫颈粘液少,宫颈肥大,宫颈囊肿,白带增多,盆腔沉重感,恶心,带血性分泌物","女性盆骨","暂无","宫颈白斑,软产道异常性难,阿米巴性宫颈炎,盆腔结缔组织炎,宫颈息肉,痛经,宫颈癌,宫颈糜烂","慢性子宫颈炎是妇科疾病中最为常见的一种。经产妇女较为多见。临床主要表现为白带增多，呈乳白色或微黄色，或为粘稠状脓性，有时为血性或夹杂血丝。一般通过妇科检查不难诊断。宫颈局部多表现为糜烂、子宫颈肥大、子宫颈管炎、子宫颈腺",NULL,NULL,898
2795,"子宫破裂","产科","no","子宫破裂征象,阴道出血,紧张,烦躁不安,先兆子宫破裂,下腹疼痛,腹痛伴休克,呼吸急促,血压下降,内出血","女性盆骨","暂无","巨大胎儿,腹膜炎,腹痛,腹胀,胎盘早剥,阴道异物,产力异常性难产,妊娠期肝血肿及,臀位难产","子宫破裂是指子宫体部或子宫下段于分娩期或妊娠期发生裂伤，为产科严重并发症，威胁母儿生命。主要死于出血、感染休克。随着产科质量的提高，城乡妇幼卫生保健网的建立和逐步健全发生率显著下降。城市医院已很少见到，而农村偏远地区时有发生。子宫破裂绝大多数发生于妊娠2",NULL,NULL,221
